IP.Address,Finished,F_SEX,AGE,F_AGECAT,RACE,DATAUSEa_W49,DATAUSEc_W49,DATAUSEd_W49,DATAUSEe_W49
174.59.85.32,TRUE,Female,54,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
173.168.103.153,TRUE,Female,54,50-64,White,Acceptable,Acceptable,Unacceptable,Unacceptable
73.9.6.180,TRUE,Male,54,50-64,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Acceptable
66.177.222.208,TRUE,Female,54,50-64,"Hispanic or Latino,White",Acceptable,Unsure,Unacceptable,Unacceptable
174.239.3.152,TRUE,Female,54,50-64,White,Acceptable,Acceptable,Unsure,Acceptable
70.172.228.253,TRUE,Female,54,50-64,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
107.77.227.142,TRUE,Female,54,50-64,Hispanic or Latino,Acceptable,Unsure,Unsure,Unacceptable
45.29.179.84,TRUE,Female,54,50-64,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Acceptable
67.48.149.135,TRUE,Female,54,50-64,"Hispanic or Latino,White",Acceptable,Unacceptable,Unacceptable,Unacceptable
108.226.221.42,TRUE,Female,54,50-64,White,Acceptable,Unacceptable,Unsure,Unacceptable
98.26.210.20,TRUE,Female,54,50-64,Black or African American,Acceptable,Acceptable,Acceptable,Unacceptable
71.71.237.104,TRUE,Female,55,50-64,Asian or Asian American,Unsure,Unsure,Acceptable,Unsure
66.18.61.106,TRUE,Male,55,50-64,American Indian or Alaska Native,Unsure,Unsure,Acceptable,Acceptable
104.178.98.68,TRUE,Female,55,50-64,White,Unsure,Unacceptable,Unacceptable,Unacceptable
159.118.251.65,TRUE,Female,55,50-64,White,Unsure,Unsure,Unacceptable,Unsure
162.204.57.60,TRUE,Female,55,50-64,White,Unsure,Unacceptable,Unacceptable,Unacceptable
104.35.133.137,TRUE,Male,55,50-64,Asian or Asian American,Unsure,Unsure,Acceptable,Unacceptable
76.16.82.6,TRUE,Female,55,50-64,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
73.164.86.11,TRUE,Male,55,50-64,Asian or Asian American,Unacceptable,Acceptable,Acceptable,Acceptable
174.240.129.102,TRUE,Male,55,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
96.75.254.35,TRUE,Male,55,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
71.201.79.233,TRUE,Female,55,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
71.57.11.45,TRUE,Male,55,50-64,White,Acceptable,Unacceptable,Unacceptable,Acceptable
50.82.206.175,TRUE,Female,55,50-64,Asian or Asian American,Acceptable,Unsure,Unacceptable,Acceptable
99.203.105.61,TRUE,Female,55,50-64,White,Acceptable,Acceptable,Acceptable,Unsure
98.247.185.165,TRUE,Female,55,50-64,Asian or Asian American,Acceptable,Acceptable,Unsure,Unacceptable
75.118.109.109,TRUE,Male,55,50-64,White,Acceptable,Acceptable,Unacceptable,Unacceptable
99.203.21.45,TRUE,Female,55,50-64,Black or African American,Acceptable,Unacceptable,Unacceptable,Acceptable
173.21.161.29,TRUE,Female,56,50-64,White,Unsure,Acceptable,Unacceptable,Unacceptable
76.20.141.125,TRUE,Female,56,50-64,Black or African American,Unsure,Unacceptable,Unacceptable,Unacceptable
50.194.33.37,TRUE,Female,56,50-64,White,Unsure,Unsure,Unsure,Unsure
173.28.178.108,TRUE,Female,56,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
47.133.54.117,TRUE,Female,56,50-64,Black or African American,Unacceptable,Acceptable,Unsure,Unacceptable
66.27.157.77,TRUE,Female,56,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
207.153.13.148,TRUE,Male,56,50-64,White,Unacceptable,Unacceptable,Unsure,Unacceptable
63.155.129.6,TRUE,Male,56,50-64,White,Unacceptable,Acceptable,Unsure,Unsure
47.14.153.233,TRUE,Male,56,50-64,"White,Other",Unacceptable,Unacceptable,Unacceptable,Unacceptable
74.33.70.10,TRUE,Female,56,50-64,White,Acceptable,Acceptable,Unsure,Unsure
104.178.104.138,TRUE,Female,56,50-64,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Unsure
73.142.249.47,TRUE,Female,56,50-64,White,Acceptable,Acceptable,Acceptable,Unacceptable
162.200.103.32,TRUE,Female,56,50-64,Black or African American,Acceptable,Acceptable,Unsure,Unacceptable
100.34.144.167,TRUE,Male,56,50-64,Black or African American,Acceptable,Acceptable,Unacceptable,Unacceptable
99.11.133.168,TRUE,Female,56,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
167.21.141.39,TRUE,Male,56,50-64,White,Acceptable,Acceptable,Acceptable,Unacceptable
69.237.205.236,TRUE,Female,56,50-64,White,Acceptable,Acceptable,Unsure,Unacceptable
75.163.55.183,TRUE,Female,56,50-64,White,Acceptable,Acceptable,Acceptable,Unsure
67.247.70.158,TRUE,Female,57,50-64,White,Unsure,Unsure,Unacceptable,Unsure
47.17.149.20,TRUE,Female,57,50-64,"Hispanic or Latino,White",Unsure,Acceptable,Unacceptable,Unacceptable
174.235.15.247,TRUE,Female,57,50-64,White,Unsure,Unsure,Acceptable,Unacceptable
174.236.142.72,TRUE,Female,57,50-64,Prefer not to answer,Unsure,Acceptable,Unsure,Unacceptable
24.102.247.107,TRUE,Female,57,50-64,White,Unsure,Unacceptable,Unsure,Unsure
69.247.74.122,TRUE,Female,57,50-64,Hispanic or Latino,Unacceptable,Unacceptable,Unacceptable,Unacceptable
74.102.226.61,TRUE,Female,57,50-64,Asian or Asian American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
76.110.20.24,TRUE,Female,57,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
96.237.19.201,TRUE,Female,57,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unsure
73.85.49.61,TRUE,Male,57,50-64,Hispanic or Latino,Unacceptable,Unacceptable,Acceptable,Unacceptable
166.182.81.90,TRUE,Female,57,50-64,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
99.137.62.142,TRUE,Female,57,50-64,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
73.30.110.75,TRUE,Male,57,50-64,White,Acceptable,Acceptable,Unacceptable,Acceptable
69.245.199.98,TRUE,Female,57,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
174.140.91.234,TRUE,Female,57,50-64,White,Acceptable,Acceptable,Acceptable,Unsure
141.158.220.20,TRUE,Female,57,50-64,White,Acceptable,Acceptable,Unsure,Unacceptable
172.58.11.39,TRUE,Female,58,50-64,White,Unsure,Unsure,Unsure,Unsure
172.58.188.180,TRUE,Male,58,50-64,Black or African American,Unsure,Unacceptable,Unsure,Unacceptable
99.203.91.194,TRUE,Female,58,50-64,Black or African American,Unacceptable,Acceptable,Acceptable,Acceptable
23.28.139.76,TRUE,Female,58,50-64,White,Unacceptable,Unsure,Acceptable,Unacceptable
76.254.210.206,TRUE,Female,58,50-64,American Indian or Alaska Native,Unacceptable,Unacceptable,Unacceptable,Unacceptable
71.87.84.89,TRUE,Female,58,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
184.19.52.245,TRUE,Female,58,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
64.58.141.66,TRUE,Male,58,50-64,White,Unacceptable,Unsure,Acceptable,Unacceptable
68.202.40.169,TRUE,Female,58,50-64,White,Unacceptable,Unsure,Unacceptable,Unacceptable
158.222.34.122,TRUE,Female,58,50-64,White,Acceptable,Unsure,Acceptable,Acceptable
107.77.249.23,TRUE,Male,58,50-64,Black or African American,Acceptable,Acceptable,Unacceptable,Acceptable
173.129.218.80,TRUE,Female,58,50-64,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Unsure
204.210.244.231,TRUE,Male,58,50-64,White,Acceptable,Unsure,Acceptable,Unacceptable
66.24.189.253,TRUE,Female,58,50-64,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Unsure
73.242.254.63,TRUE,Female,58,50-64,White,Acceptable,Acceptable,Acceptable,Unsure
74.71.150.174,TRUE,Female,58,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
71.201.194.57,TRUE,Female,59,50-64,White,Unsure,Unacceptable,Unsure,Unacceptable
73.213.165.107,TRUE,Male,59,50-64,White,Unsure,Acceptable,Unsure,Unacceptable
73.173.146.44,TRUE,Female,59,50-64,Black or African American,Unsure,Unacceptable,Unacceptable,Unacceptable
99.203.186.89,TRUE,Female,59,50-64,White,Unsure,Unsure,Unsure,Unsure
174.254.68.10,TRUE,Male,59,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
24.115.238.234,TRUE,Female,59,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
172.58.139.163,TRUE,Male,59,50-64,White,Unacceptable,Acceptable,Acceptable,Unacceptable
162.204.55.199,TRUE,Female,59,50-64,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
75.138.232.63,TRUE,Male,59,50-64,White,Acceptable,Acceptable,Acceptable,Unacceptable
47.155.241.104,TRUE,Male,59,50-64,Asian or Asian American,Acceptable,Acceptable,Acceptable,Acceptable
174.84.97.183,TRUE,Male,59,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
172.58.60.42,TRUE,Female,59,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
72.207.143.18,TRUE,Male,59,50-64,Native Hawaiian or Pacific Islander,Acceptable,Unsure,Acceptable,Unsure
73.119.138.157,TRUE,Female,59,50-64,Black or African American,Acceptable,Acceptable,Unsure,Acceptable
68.174.136.147,TRUE,Female,59,50-64,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
73.10.51.173,TRUE,Female,59,50-64,White,Acceptable,Acceptable,Unacceptable,Unacceptable
108.102.233.211,TRUE,Female,59,50-64,White,Acceptable,Acceptable,Unsure,Unsure
192.225.254.208,TRUE,Male,59,50-64,White,Acceptable,Acceptable,Acceptable,Unsure
47.180.220.116,TRUE,Male,59,50-64,Asian or Asian American,Acceptable,Acceptable,Unacceptable,Acceptable
75.41.180.176,TRUE,Male,59,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
76.236.134.174,TRUE,Male,59,50-64,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
24.1.171.90,TRUE,Male,59,50-64,White,Acceptable,Unacceptable,Unsure,Unacceptable
24.193.114.180,TRUE,Female,60,50-64,Asian or Asian American,Unsure,Unsure,Unsure,Unsure
74.67.75.3,TRUE,Male,60,50-64,White,Unsure,Unacceptable,Unacceptable,Acceptable
71.95.234.156,TRUE,Male,60,50-64,White,Unsure,Unacceptable,Acceptable,Unacceptable
172.76.35.227,TRUE,Male,60,50-64,White,Unsure,Unacceptable,Acceptable,Unsure
72.189.226.238,TRUE,Female,60,50-64,Black or African American,Unsure,Unsure,Unsure,Unsure
45.19.193.250,TRUE,Male,60,50-64,Black or African American,Unsure,Acceptable,Unacceptable,Unsure
104.220.109.80,TRUE,Female,60,50-64,White,Unsure,Unsure,Unsure,Unsure
24.255.181.60,TRUE,Female,60,50-64,White,Unacceptable,Acceptable,Unsure,Unsure
174.28.249.111,TRUE,Male,60,50-64,Hispanic or Latino,Unacceptable,Unacceptable,Acceptable,Unacceptable
68.43.164.228,TRUE,Male,60,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
74.139.123.141,TRUE,Female,60,50-64,White,Unacceptable,Unsure,Unacceptable,Unsure
216.137.205.10,TRUE,Female,60,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
209.107.249.68,TRUE,Male,60,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
71.59.53.189,TRUE,Female,60,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
208.123.250.82,TRUE,Female,60,50-64,White,Unacceptable,Acceptable,Unsure,Unacceptable
174.18.135.108,TRUE,Male,60,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
76.72.193.111,TRUE,Female,60,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
71.185.74.245,TRUE,Female,60,50-64,White,Acceptable,Acceptable,Unsure,Unsure
66.213.111.101,TRUE,Female,60,50-64,White,Acceptable,Acceptable,Unsure,Unacceptable
24.211.60.213,TRUE,Female,60,50-64,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
73.95.178.35,TRUE,Male,60,50-64,White,Acceptable,Unsure,Acceptable,Acceptable
68.0.162.27,TRUE,Male,60,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
96.230.244.159,TRUE,Male,60,50-64,White,Acceptable,Unsure,Unsure,Unacceptable
99.203.75.43,TRUE,Male,61,50-64,White,Unsure,Unacceptable,Acceptable,Unacceptable
108.226.129.164,TRUE,Male,61,50-64,Black or African American,Unsure,Unacceptable,Unsure,Unacceptable
107.77.196.118,TRUE,Female,61,50-64,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
172.58.206.241,TRUE,Male,61,50-64,White,Unacceptable,Unsure,Unacceptable,Unacceptable
72.181.190.95,TRUE,Female,61,50-64,Black or African American,Unacceptable,Unsure,Unsure,Unacceptable
173.188.206.84,TRUE,Female,61,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
70.177.100.170,TRUE,Female,61,50-64,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
108.204.238.167,TRUE,Female,61,50-64,American Indian or Alaska Native,Acceptable,Unacceptable,Unacceptable,Unacceptable
68.83.137.118,TRUE,Female,61,50-64,Asian or Asian American,Acceptable,Unsure,Acceptable,Acceptable
174.96.184.142,TRUE,Female,61,50-64,White,Acceptable,Acceptable,Unacceptable,Unsure
50.5.190.138,TRUE,Female,61,50-64,White,Acceptable,Acceptable,Unsure,Unacceptable
72.69.4.223,TRUE,Male,61,50-64,White,Acceptable,Acceptable,Unsure,Unsure
72.200.25.6,TRUE,Female,61,50-64,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
75.40.188.199,TRUE,Female,61,50-64,Hispanic or Latino,Acceptable,Acceptable,Unsure,Unsure
107.77.232.190,TRUE,Female,62,50-64,White,Unsure,Acceptable,Unsure,Unsure
99.126.241.224,TRUE,Female,62,50-64,Black or African American,Unsure,Acceptable,Acceptable,Unacceptable
68.58.66.254,TRUE,Female,62,50-64,White,Unsure,Unsure,Acceptable,Unsure
65.30.192.111,TRUE,Female,62,50-64,White,Unacceptable,Unacceptable,Unsure,Unacceptable
174.18.121.202,TRUE,Male,62,50-64,White,Unacceptable,Unacceptable,Acceptable,Unsure
174.247.241.57,TRUE,Male,62,50-64,White,Unacceptable,Unacceptable,Acceptable,Acceptable
136.34.154.113,TRUE,Female,62,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
162.227.202.194,TRUE,Female,62,50-64,White,Unacceptable,Acceptable,Unsure,Unacceptable
97.99.139.154,TRUE,Female,62,50-64,White,Unacceptable,Unacceptable,Unsure,Unacceptable
172.58.139.30,TRUE,Male,62,50-64,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
73.202.39.119,TRUE,Male,62,50-64,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
63.155.91.83,TRUE,Female,62,50-64,Other,Unacceptable,Unsure,Unacceptable,Unacceptable
67.61.35.8,TRUE,Female,62,50-64,White,Acceptable,Acceptable,Unacceptable,Unacceptable
71.126.20.148,TRUE,Male,62,50-64,White,Acceptable,Unacceptable,Acceptable,Unacceptable
206.171.210.163,TRUE,Female,62,50-64,White,Acceptable,Acceptable,Unacceptable,Unacceptable
50.4.245.36,TRUE,Male,62,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
45.36.174.255,TRUE,Male,62,50-64,White,Acceptable,Acceptable,Unacceptable,Acceptable
73.203.96.104,TRUE,Male,62,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
50.109.97.212,TRUE,Female,63,50-64,White,Unsure,Unsure,Acceptable,Unacceptable
67.245.177.140,TRUE,Male,63,50-64,White,Unsure,Unacceptable,Unacceptable,Unacceptable
152.208.58.117,TRUE,Male,63,50-64,White,Unsure,Acceptable,Acceptable,Unacceptable
24.146.187.43,TRUE,Male,63,50-64,White,Unsure,Unacceptable,Unsure,Unacceptable
71.86.197.28,TRUE,Female,63,50-64,White,Unsure,Acceptable,Acceptable,Unsure
72.160.17.143,TRUE,Female,63,50-64,White,Unsure,Acceptable,Acceptable,Unacceptable
47.24.76.99,TRUE,Female,63,50-64,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
97.73.244.69,TRUE,Female,63,50-64,"Hispanic or Latino,White",Unacceptable,Unacceptable,Acceptable,Unacceptable
104.12.100.211,TRUE,Female,63,50-64,Other,Unacceptable,Acceptable,Unacceptable,Unacceptable
108.226.224.210,TRUE,Male,63,50-64,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
108.74.153.138,TRUE,Male,63,50-64,Black or African American,Unacceptable,Acceptable,Acceptable,Acceptable
162.248.1.68,TRUE,Male,63,50-64,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Unacceptable
162.230.119.49,TRUE,Male,63,50-64,White,Acceptable,Acceptable,Acceptable,Unsure
68.174.133.69,TRUE,Male,63,50-64,Hispanic or Latino,Acceptable,Acceptable,Unacceptable,Acceptable
73.227.129.73,TRUE,Female,63,50-64,White,Acceptable,Acceptable,Acceptable,Unacceptable
66.229.250.177,TRUE,Male,63,50-64,"White,Black or African American",Acceptable,Unacceptable,Unsure,Acceptable
98.10.245.13,TRUE,Female,63,50-64,White,Acceptable,Acceptable,Unacceptable,Unsure
107.10.53.70,TRUE,Female,63,50-64,White,Acceptable,Acceptable,Unacceptable,Unsure
68.162.213.82,TRUE,Female,64,50-64,White,Unsure,Unsure,Unsure,Unsure
216.63.28.242,TRUE,Male,64,50-64,Asian or Asian American,Unsure,Acceptable,Unsure,Unsure
172.58.63.203,TRUE,Male,64,50-64,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
75.49.253.102,TRUE,Male,64,50-64,Asian or Asian American,Unacceptable,Unacceptable,Unacceptable,Acceptable
72.196.22.148,TRUE,Male,64,50-64,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
108.6.199.15,TRUE,Male,64,50-64,Black or African American,Unacceptable,Unacceptable,Unsure,Unsure
69.30.177.2,TRUE,Female,64,50-64,White,Unacceptable,Unsure,Unacceptable,Unacceptable
75.165.130.12,TRUE,Female,64,50-64,White,Acceptable,Acceptable,Unacceptable,Unacceptable
99.106.48.196,TRUE,Male,64,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
75.120.76.246,TRUE,Female,64,50-64,Black or African American,Acceptable,Acceptable,Unacceptable,Unacceptable
69.122.216.140,TRUE,Female,64,50-64,White,Acceptable,Acceptable,Unacceptable,Unsure
172.56.44.137,TRUE,Male,64,50-64,Asian or Asian American,Acceptable,Unacceptable,Unsure,Unsure
107.77.234.26,TRUE,Female,64,50-64,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
75.60.20.87,TRUE,Female,64,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
99.145.52.97,TRUE,Female,64,50-64,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
72.201.112.78,TRUE,Female,64,50-64,White,Acceptable,Unacceptable,Acceptable,Unacceptable
24.113.167.127,TRUE,Female,64,50-64,White,Acceptable,Acceptable,Acceptable,Unacceptable
71.207.87.200,TRUE,Male,64,50-64,White,Acceptable,Acceptable,Unacceptable,Unsure
73.5.147.177,TRUE,Male,64,50-64,White,Acceptable,Acceptable,Acceptable,Unsure
72.238.153.200,TRUE,Male,64,50-64,White,Acceptable,Acceptable,Acceptable,Acceptable
66.176.163.150,TRUE,Female,65,65+,Hispanic or Latino,Unsure,Acceptable,Unsure,Unacceptable
192.181.147.144,TRUE,Male,65,65+,White,Unsure,Acceptable,Unsure,Unsure
24.145.27.182,TRUE,Female,65,65+,White,Unacceptable,Acceptable,Acceptable,Unacceptable
68.179.164.81,TRUE,Female,65,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
76.114.217.202,TRUE,Male,65,65+,Black or African American,Unacceptable,Unacceptable,Unacceptable,Unacceptable
172.58.44.191,TRUE,Female,65,65+,"Hispanic or Latino,White",Unacceptable,Unsure,Unsure,Unacceptable
216.227.59.31,TRUE,Female,65,65+,White,Unacceptable,Unacceptable,Unsure,Unsure
73.120.243.84,TRUE,Female,65,65+,White,Unacceptable,Acceptable,Unsure,Unacceptable
174.223.5.35,TRUE,Male,65,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
67.183.104.193,TRUE,Male,65,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
174.223.1.183,TRUE,Female,65,65+,Black or African American,Acceptable,Acceptable,Unsure,Acceptable
72.76.117.97,TRUE,Male,65,65+,Black or African American,Acceptable,Acceptable,Acceptable,Unsure
67.10.171.118,TRUE,Female,65,65+,White,Acceptable,Acceptable,Unsure,Unacceptable
70.59.99.136,TRUE,Male,65,65+,White,Acceptable,Acceptable,Acceptable,Unsure
24.22.26.224,TRUE,Male,66,65+,White,Unsure,Unacceptable,Unsure,Unsure
67.162.220.204,TRUE,Female,66,65+,Black or African American,Unacceptable,Acceptable,Unacceptable,Unacceptable
108.207.41.71,TRUE,Male,66,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
24.229.216.45,TRUE,Female,66,65+,White,Unacceptable,Unacceptable,Unsure,Unsure
68.13.127.106,TRUE,Female,66,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
72.49.84.111,TRUE,Female,66,65+,Black or African American,Acceptable,Acceptable,Unsure,Unacceptable
99.38.108.184,TRUE,Female,66,65+,White,Acceptable,Acceptable,Unsure,Unsure
198.134.2.62,TRUE,Male,66,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
71.60.170.128,TRUE,Male,66,65+,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
216.116.4.254,TRUE,Female,66,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
71.206.148.128,TRUE,Female,67,65+,Black or African American,Unsure,Unacceptable,Unacceptable,Acceptable
50.195.56.98,TRUE,Female,67,65+,White,Unsure,Acceptable,Acceptable,Acceptable
108.205.2.33,TRUE,Female,67,65+,Hispanic or Latino,Unsure,Unsure,Acceptable,Unsure
74.98.191.100,TRUE,Male,67,65+,White,Unsure,Acceptable,Acceptable,Unsure
68.81.150.114,TRUE,Female,67,65+,Black or African American,Unacceptable,Acceptable,Acceptable,Unacceptable
184.57.175.80,TRUE,Male,67,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
67.241.53.229,TRUE,Male,67,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
69.145.26.150,TRUE,Female,67,65+,"White,American Indian or Alaska Native",Unacceptable,Unsure,Unacceptable,Unacceptable
65.36.120.31,TRUE,Female,67,65+,Black or African American,Unacceptable,Acceptable,Acceptable,Unacceptable
174.68.154.112,TRUE,Male,67,65+,"White,American Indian or Alaska Native",Unacceptable,Unacceptable,Unacceptable,Unacceptable
67.143.193.22,TRUE,Male,67,65+,White,Unacceptable,Unsure,Unacceptable,Unacceptable
67.142.113.79,TRUE,Male,67,65+,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
65.32.135.75,TRUE,Female,67,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
73.191.48.236,TRUE,Male,67,65+,Black or African American,Acceptable,Acceptable,Unsure,Unsure
107.206.35.14,TRUE,Female,67,65+,Black or African American,Acceptable,Unsure,Unsure,Acceptable
174.194.17.219,TRUE,Male,67,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
104.192.94.168,TRUE,Male,67,65+,White,Acceptable,Acceptable,Unsure,Unacceptable
174.232.0.224,TRUE,Male,67,65+,Hispanic or Latino,Acceptable,Acceptable,Acceptable,Acceptable
107.77.220.231,TRUE,Female,67,65+,White,Acceptable,Acceptable,Unsure,Unacceptable
174.130.104.228,TRUE,Female,67,65+,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
47.144.104.96,TRUE,Female,68,65+,"Hispanic or Latino,White",Unsure,Acceptable,Unsure,Unsure
184.248.228.193,TRUE,Female,68,65+,White,Unsure,Unsure,Unsure,Unsure
24.238.69.67,TRUE,Male,68,65+,White,Unsure,Acceptable,Unsure,Unacceptable
73.50.82.2,TRUE,Female,68,65+,White,Unsure,Acceptable,Acceptable,Unsure
68.132.72.251,TRUE,Female,68,65+,Other,Unacceptable,Acceptable,Acceptable,Unacceptable
32.208.150.174,TRUE,Male,68,65+,White,Unacceptable,Unsure,Unsure,Unsure
65.131.28.55,TRUE,Male,68,65+,White,Unacceptable,Unsure,Unsure,Unacceptable
75.76.147.112,TRUE,Female,68,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
107.210.36.155,TRUE,Female,68,65+,"White,American Indian or Alaska Native",Acceptable,Acceptable,Unsure,Unacceptable
98.218.238.10,TRUE,Male,68,65+,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
208.107.155.207,TRUE,Male,68,65+,White,Acceptable,Unsure,Unsure,Unacceptable
68.102.232.31,TRUE,Male,68,65+,White,Acceptable,Acceptable,Unacceptable,Unsure
99.179.26.30,TRUE,Male,68,65+,"Hispanic or Latino,White",Acceptable,Acceptable,Acceptable,Acceptable
68.209.91.46,TRUE,Male,68,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
173.94.2.1,TRUE,Female,68,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
76.17.12.77,TRUE,Male,68,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
108.253.59.81,TRUE,Male,68,65+,White,Acceptable,Unacceptable,Unacceptable,Unacceptable
71.94.121.63,TRUE,Male,68,65+,White,Acceptable,Unsure,Unsure,Unacceptable
73.125.31.70,TRUE,Male,68,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
74.67.7.194,TRUE,Male,68,65+,White,Acceptable,Acceptable,Acceptable,Acceptable
75.72.184.152,TRUE,Female,69,65+,White,Unacceptable,Unsure,Unsure,Unacceptable
107.133.212.248,TRUE,Male,69,65+,White,Unacceptable,Unacceptable,Acceptable,Unacceptable
70.115.211.154,TRUE,Female,69,65+,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
73.222.67.64,TRUE,Male,69,65+,Black or African American,Unacceptable,Acceptable,Acceptable,Unsure
32.212.5.61,TRUE,Male,69,65+,White,Unacceptable,Acceptable,Unacceptable,Unacceptable
72.188.13.229,TRUE,Male,69,65+,White,Unacceptable,Unacceptable,Unacceptable,Unacceptable
4.15.43.74,TRUE,Female,69,65+,White,Unacceptable,Unacceptable,Acceptable,Acceptable
67.5.36.162,TRUE,Male,69,65+,American Indian or Alaska Native,Unacceptable,Unsure,Unsure,Unacceptable
174.54.215.82,TRUE,Male,69,65+,White,Acceptable,Acceptable,Acceptable,Unacceptable
71.95.192.194,TRUE,Female,69,65+,Asian or Asian American,Acceptable,Acceptable,Acceptable,Unacceptable
168.149.214.141,TRUE,Female,69,65+,American Indian or Alaska Native,Acceptable,Acceptable,Unacceptable,Unacceptable
67.45.112.233,TRUE,Male,69,65+,Asian or Asian American,Acceptable,Unacceptable,Unacceptable,Unacceptable
174.56.242.156,TRUE,Female,69,65+,Black or African American,Acceptable,Acceptable,Acceptable,Acceptable
74.75.4.168,TRUE,Female,69,65+,White,Acceptable,Unacceptable,Acceptable,Unsure
192.180.44.134,TRUE,Male,69,65+,White,Acceptable,Unacceptable,Acceptable,Unacceptable
98.102.4.58,TRUE,Male,69,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
174.31.237.68,TRUE,Male,69,65+,White,Acceptable,Unacceptable,Acceptable,Unacceptable
64.67.68.4,TRUE,Male,69,65+,White,Acceptable,Acceptable,Unacceptable,Unacceptable
